data;url;url2;lieu;text;source
01/12/15;http://aa.com.tr/en/turkey/30-missing-as-refugee-boat-sinks-off-turkish-coast/484147;http://aa.com.tr/en/turkey/30-missing-as-refugee-boat-sinks-off-turkish-coast/484147;Turchia;Naufragio al largo di Cesme, Izmir, sulla rotta del contrabbando per Chios. Soltanto in 2 riescono a mettersi in salvo nuotando fino a riva. Su una spiaggia vicina vengono ritrovati 2 corpi, i dispersi gli altri 31passeggeri;Anadolu
30/11/15;http://www.dailymail.co.uk/wires/afp/article-3340323/Four-dead-migrant-truck-attacked-Mali-sources.html;http://www.dailymail.co.uk/wires/afp/article-3340323/Four-dead-migrant-truck-attacked-Mali-sources.html;Mali;Uomini armati aprono il fuoco su un camion di viaggiatori diretti sulla rotta del contrabbando nel deserto verso l'Algeria. Uccisi 4 dei passeggeri;Daily Mail
28/11/15;http://www.hurriyetdailynews.com/Default.aspx?pageID=238&nid=91827&NewsCatID=341;http://www.hurriyetdailynews.com/Default.aspx?pageID=238&nid=91827&NewsCatID=341;Turchia;Ritrovate le salme di 5 naufraghi, tra cui una donna e 2 neonati, in vari punti lungo più di 50 km di costa nel distretto di Ayvac?k, a Çanakkale. Probabilmente erano a bordo della barca affondata due giorni fa nella stessa zona;Hurriyet
27/11/15;http://www.hurriyetdailynews.com/six-migrant-children-drown-off-turkeys-aegean-coast.aspx?pageID=238&nID=91763&NewsCatID=341;http://www.hurriyetdailynews.com/six-migrant-children-drown-off-turkeys-aegean-coast.aspx?pageID=238&nID=91763&NewsCatID=341;Turchia;La Guardia Costiera turca recupera i corpi senza vita di due fratellini di 1 e 4 anni, sulle spiagge di Bodrum, nel distretto di Mu?la, dopo il naufragio di una barca diretta all'isola greca di Kos con 20 passeggeri a bordo;Hurriyet
26/11/15;http://www.hurriyetdailynews.com/six-migrant-children-drown-off-turkeys-aegean-coast.aspx?pageID=238&nID=91763&NewsCatID=341;http://www.hurriyetdailynews.com/six-migrant-children-drown-off-turkeys-aegean-coast.aspx?pageID=238&nID=91763&NewsCatID=341;Turchia;Naufragio sulla rotta per l'isola greca di Lesvos. Una barca con 55 passeggeri siriani e afgani è affondata al largo di Ayvac?k, poco dopo essere partita dalla baia di Sivrice. Morti 4 bambini;Hurriyet
25/11/15;http://www.hurriyetdailynews.com/another-migrant-girl-washes-ashore-in-western-turkey-amid-ongoing-crossing-attempts.aspx?pageID=238&nid=91701;http://www.hurriyetdailynews.com/another-migrant-girl-washes-ashore-in-western-turkey-amid-ongoing-crossing-attempts.aspx?pageID=238&nid=91701;Turchia;Il corpo senza vita di una bimba annegata di 4 anni è stato ritrovato sulla spiaggia di un parco nazionale a Ku?adas?, nel distretto di Ayd?n;Hurriyet
22/11/15;http://www.hurriyetdailynews.com/4-year-old-syrian-migrant-girl-found-dead-off-turkeys-bodrum-coast.aspx?pageID=238&nid=91545;http://www.hurriyetdailynews.com/4-year-old-syrian-migrant-girl-found-dead-off-turkeys-bodrum-coast.aspx?pageID=238&nid=91545;Turchia;Un pescatore ha ritrovato tra gli scogli dell'isola di Çatalada il corpo senza vita di una bambina di 4 anni annegata nel naufragio di 4 giorni fa al largo di Bodrum;Hurriyet
21/11/15;http://medios.mugak.eu/noticias/noticia/429009?criterio_id=6282;http://medios.mugak.eu/noticias/noticia/429009?criterio_id=6282;Spagna;L'equipaggio di uno yatch intercetta un cadavere lungo la costa tra Granada e Malaga;Diario de Navarra
20/11/15;http://www.eldiario.es/desalambre/Rescatado-inmigrante-frente-Motril-Granada_0_454255292.html;http://www.eldiario.es/desalambre/Rescatado-inmigrante-frente-Motril-Granada_0_454255292.html;Spagna;Il corpo senza vita di una donna annegata in mare viene ripescato 26 miglia al largo di Motril;El Diario
18/11/15;http://www.abc.es/espana/canarias/abci-rescatados-22-inmigrantes-patera-volco-mar-128-millas-gran-canaria-201511181229_noticia.html;http://www.abc.es/espana/canarias/abci-rescatados-22-inmigrantes-patera-volco-mar-128-millas-gran-canaria-201511181229_noticia.html;Spagna;Recuperata una salma nel luogo del naufragio al largo delle Canarie. Continuano le ricerche dei dispersi;ABC
18/11/15;http://elpais.com/elpais/2015/11/18/inenglish/1447843425_973099.html;http://elpais.com/elpais/2015/11/18/inenglish/1447843425_973099.html;Spagna;Naufragio 128 miglia a sud-ovest delle Canarie. Un'imbarcazione si rovescia in mare al momento dell'arrivo dei soccorsi: 24 passeggeri dispersi in mare;El Pais
18/11/15;http://www.theguardian.com/uk-news/2015/nov/18/bodies-wooden-crate-warehouse-migrants;http://www.theguardian.com/uk-news/2015/nov/18/bodies-wooden-crate-warehouse-migrants;Regno Unito;Alcuni giorni dopo lo sbarco nel porto di Dover di una nave mercantile caricata a Dunkirk, in Francia, vengono ritrovati i corpi senza vita di 2 uomini rimasti bloccati dentro la cassa di imballaggio dove si erano nascosti per eludere i controlli e raggiungere il Regno Unito;The Guardian
17/11/15;http://www.ekathimerini.com/203493/article/ekathimerini/news/toll-from-migrant-shipwreck-climbs-to-nine-including-four-children;http://www.ekathimerini.com/203493/article/ekathimerini/news/toll-from-migrant-shipwreck-climbs-to-nine-including-four-children;Egitto;La Guardia Costiera egiziana ha ritrovato in mare le salme di 8 naufraghi davanti alle coste di Alexandria. Viaggiavano a bordo di un piccola barca che doveva trasbordarli su una nave madre al largo con cui avrebbero dovuto continuare il viaggio di contrabbando verso la Grecia;Egypt Independent
17/11/15;http://www.ekathimerini.com/203493/article/ekathimerini/news/toll-from-migrant-shipwreck-climbs-to-nine-including-four-children;http://www.ekathimerini.com/203493/article/ekathimerini/news/toll-from-migrant-shipwreck-climbs-to-nine-including-four-children;Grecia;Si aggrava il bilancio del naufragio di Kos. I morti ritrovati sono 9, tra cui 4 bambini e 4 donne. Continuano le ricerche di altri 4 dispersi;Ekathimerini
21/11/15;http://medios.mugak.eu/noticias/noticia/429009?criterio_id=6282;http://medios.mugak.eu/noticias/noticia/429009?criterio_id=6282;Spagna;Ritrovati 3 cadaveri in mare a 14 miglia a sud di Malaga, si tratterebbe di vittime del naufragio dello scorso 29 ottobre nel Mare di Alboran;El Pais
14/11/15;http://www.dailymail.co.uk/wires/ap/article-3318517/The-Latest--Migrants-condemn-Paris-attacks.html;http://www.dailymail.co.uk/wires/ap/article-3318517/The-Latest--Migrants-condemn-Paris-attacks.html;Grecia;Entrata in Grecia con la famiglia attraversando il fiume Evros, una bimba di 5 anni muore investita da un treno mentre camminava lungo i binari per raggiungere a piedi la città di Alexandroupolis;Daily Mail
14/11/15;http://www.dailymail.co.uk/wires/ap/article-3318517/The-Latest--Migrants-condemn-Paris-attacks.html;http://www.dailymail.co.uk/wires/ap/article-3318517/The-Latest--Migrants-condemn-Paris-attacks.html;Grecia;Finisce sugli scogli dell'isola di Chios un gommone con 15 passeggeri a bordo. Nell'incidente muore un bimbo di 3 anni;Daily Mail
13/11/15;http://www.hcg.gr/node/11479;http://www.hcg.gr/node/11479;Grecia;Ritrovato il corpo senza vita di un naufrago sull'isola di Lesvos, in località Tsichranta;Greek Coast Guard
11/11/15;http://www.hcg.gr/node/11463;http://www.hcg.gr/node/11463;Grecia;Ritrovato il corpo senza vita di un naufrago sull'isola di Lesvos, in località Agia Triada;Greek Coast Guard
11/11/15;http://www.ekathimerini.com/203489/article/ekathimerini/news/migrant-boat-overturns-near-greek-island-at-least-eight-dead;http://www.ekathimerini.com/203489/article/ekathimerini/news/migrant-boat-overturns-near-greek-island-at-least-eight-dead;Grecia;Gommone si rovescia in mare al largo di Kos: 8 morti e 5 dispersi;Ekathimerini
11/11/15;http://www.ekathimerini.com/203339/article/ekathimerini/news/fourteen-reported-dead-after-migrant-boat-sinks-off-turkish-coast;http://www.ekathimerini.com/203339/article/ekathimerini/news/fourteen-reported-dead-after-migrant-boat-sinks-off-turkish-coast;Turchia;14 persone, tra cui 7 bambini, sono annegate all'alba al largo della Turchia quando l'imbarcazione su cui cercavano di raggiungere l'isola greca di Lesbo è affondata a causa di una tempesta;Ekathimerini
10/11/15;http://admin.hurriyetdailynews.com/syrian-man-found-dead-on-bodrum-shore.aspx?pageID=449&nID=90971&NewsCatID=341;http://admin.hurriyetdailynews.com/syrian-man-found-dead-on-bodrum-shore.aspx?pageID=449&nID=90971&NewsCatID=341;Turchia;Il corpo senza vita di un 26enne siriano è stato ritrovato sulle spiagge di K?z?lburun, a Bodrum. Probabilmente era a bordo della barca affondata tre settimane fa sulla rotta tra Didim e Farmakonisi;Hurriyet
06/11/15;http://www.ekathimerini.com/203205/article/ekathimerini/news/greek-coast-guard-five-more-migrants-found-dead;http://www.ekathimerini.com/203205/article/ekathimerini/news/greek-coast-guard-five-more-migrants-found-dead;Grecia;Ripescato dalle acque dell'isola di Aghatonissi il corpo senza vita di un naufrago;Ekathimerini
05/11/15;http://www.hcg.gr/node/11440;http://www.hcg.gr/node/11440;Grecia;Naufragio a nord di Mithymna, sull'isola di Lesvos. Salvati 56 naufraghi. Recuperate 5 salme, tra cui 3 bambini. Altri 5 passeggeri sono dispersi in mare;Greek Coast Guard
02/11/15;http://www.hcg.gr/node/11424;http://www.hcg.gr/node/11424;Grecia;Ripescato il corpo in avanzato stato di decomposizione di un naufrago lungo le coste dell'isola di Tilos, in località Agios Antonios;Greek Coast Guard
02/11/15;http://www.ekathimerini.com/203036/article/ekathimerini/news/total-of-19-dead-recovered-from-aegean-sea;http://www.ekathimerini.com/203036/article/ekathimerini/news/total-of-19-dead-recovered-from-aegean-sea;Grecia;Ripescati altri 4 cadaveri nelle acque di Farmakonissi, dopo il naufragio di ieri;Ekathimerini
01/11/15;http://www.ekathimerini.com/203023/article/ekathimerini/news/six-infants-drown-as-migrant-boat-capsizes-off-samos;http://www.ekathimerini.com/203023/article/ekathimerini/news/six-infants-drown-as-migrant-boat-capsizes-off-samos;Grecia;Imbarcazione si rovescia davanti all'isola di Samos causando la morte di 11 passeggeri bloccati nella cabina, tra cui 6 bambini;Ekathimerini
01/11/15;http://www.repubblica.it/esteri/2015/11/01/news/migranti_naufragio_nell_egeo_undici_morti_anche_quattro_neonati-126385042;http://www.repubblica.it/esteri/2015/11/01/news/migranti_naufragio_nell_egeo_undici_morti_anche_quattro_neonati-126385042;Grecia;Recuperati in mare 2 cadaveri e 3 naufraghi al largo dell'isola di Farmakonissi. Secondo il racconto dei superstiti ci sarebbero altri 12 passeggeri dispersi in mare;Repubblica
01/11/15;http://www.repubblica.it/esteri/2015/11/01/news/migranti_naufragio_nell_egeo_undici_morti_anche_quattro_neonati-126385042;http://www.repubblica.it/esteri/2015/11/01/news/migranti_naufragio_nell_egeo_undici_morti_anche_quattro_neonati-126385042;Grecia;Si aggrava inoltre il bilancio del naufragio di mercoledì scorso a Lesvos. La Guardia Costiera greca ha infatti annunciato di aver ripescato in mare i corpi senza vita di 42 passeggeri, tra cui 6 donne, 18 bambini e un neonato;Greek Coast Guard
31/10/15;http://www.hcg.gr/node/11405;http://www.hcg.gr/node/11405;Grecia;Ripescato un cadavere in avanzato stato di decomposizione nel tratto di mare a nord est di Kalymnos;Greek Coast Guard
31/10/15;http://www.hcg.gr/node/11409;http://www.hcg.gr/node/11409;Grecia;Ripescato un cadavere in mare tra le isole di Oinousses e Chios;Greek Coast Guard
30/10/15;http://www.latimes.com/world/europe/la-fg-migrant-boats-sink-20151029-story.html;http://www.latimes.com/world/europe/la-fg-migrant-boats-sink-20151029-story.html;Grecia;Al largo di Kalymnos sono stati recuperati i corpi senza vita di 19 naufraghi, tra cui 6 donne, 8 bambini e 2 neonati, morti nel naufragio di un'imbarcazione con circa 150 passeggeri a bordo;Los Angeles Time
30/10/15;http://www.latimes.com/world/europe/la-fg-migrant-boats-sink-20151029-story.html;http://www.latimes.com/world/europe/la-fg-migrant-boats-sink-20151029-story.html;Grecia;Naufragio al largo di Rodi, ritrovati 3 corpi senza vita di una donna, un bambino e un neonato. Altri 3 passeggeri sono dispersi;AP
30/10/15;http://www.liberation.fr/planete/2015/10/30/migrants-22-morts-dont-13-enfants-dans-de-nouveaux-naufrages-en-mer-egee_1409977;http://www.liberation.fr/planete/2015/10/30/migrants-22-morts-dont-13-enfants-dans-de-nouveaux-naufrages-en-mer-egee_1409977;Grecia;Secondo dati della Polizia Portuale greca diffusi dalla AFP durante il solo mese di Ottobre sono stati ritrovati 68 morti nelle acque greche dell'Egeo;Repubblica
29/10/15;http://www.liberation.fr/planete/2015/10/30/migrants-22-morts-dont-13-enfants-dans-de-nouveaux-naufrages-en-mer-egee_1409977;http://www.liberation.fr/planete/2015/10/30/migrants-22-morts-dont-13-enfants-dans-de-nouveaux-naufrages-en-mer-egee_1409977;Grecia;Naufragio al largo dell'isola di Lesvos: ripescati 9 cadaveri, continuano le ricerche di 30 dispersi in mare;Repubblica
29/10/15;http://politica.elpais.com/politica/2015/10/29/actualidad/1446137356_344172.html;http://politica.elpais.com/politica/2015/10/29/actualidad/1446137356_344172.html;Marocco;Naufragio 39 miglia al largo di Al-Hoceima, nel mare di Alboran. Si salvano solo 15 passeggeri. Recuperati i corpi di 4 vittime, i dispersi sono 35;El Pais
28/10/15;http://www.ekathimerini.com/202926/article/ekathimerini/news/three-migrants-drown-off-lesvos-greek-coastguard-rescues-242-as-boat-sinks;http://www.ekathimerini.com/202926/article/ekathimerini/news/three-migrants-drown-off-lesvos-greek-coastguard-rescues-242-as-boat-sinks;Grecia;Naufragio a Lesvos causa la morte di un uomo e di 2 bambini;Ekathimerini
28/10/15;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;Grecia;Naufragio a Lesvos, sulla spiaggia di Molyvos viene ritrovato il corpo senza vita di un bambino di 6 anni;Repubblica
28/10/15;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;Grecia;Un naufragio nelle acque dell'isola di Samos causa la morte di 2 bambini e un uomo;Repubblica
28/10/15;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;Grecia;3 dispersi dopo un naufragio al largo dell'isola di Agathonissi. Sono una bambina di dodici mesi e due bimbi di uno e cinque anni;Repubblica
28/10/15;http://www.hurriyetdailynews.com/at-least-17-children-among-26-migrants-dead-on-aegean.aspx?pageID=238&nid=90520;http://www.hurriyetdailynews.com/at-least-17-children-among-26-migrants-dead-on-aegean.aspx?pageID=238&nid=90520;Turchia;Naufragio davanti alle coste turche del Bal?kesir, nel distretto di Çanakkale. Una barca con una ventina di passeggeri a bordo è affondata tentando di raggiungere l'isola greca di Lesvos. Recuperati i corpi senza vita di 4 bambini nella località di Küçükkuyu;Hurriyet
27/10/15;http://en.haberler.com/refugee-boat-sinks-off-turkey-s-aegean-coast-1-827417/;http://en.haberler.com/refugee-boat-sinks-off-turkey-s-aegean-coast-1-827417/;Turchia;La Guardia costiera turca soccorre una barca in difficoltà nel tratto di mare tra Cesme e l'isola greca di Chios con 43 passeggeri a bordo: 1 morto e 1 disperso;Haberler
26/10/15;http://politica.elpais.com/politica/2015/10/26/actualidad/1445860988_173743.html;http://politica.elpais.com/politica/2015/10/26/actualidad/1445860988_173743.html;Spagna;La Guardia Civil ritrova il cadavere di un ragazzo annegato al largo di Ceuta, nella zona di Santa Catalina;E Pais
24/10/15;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;http://www.repubblica.it/esteri/2015/10/28/news/migranti_egeo-126109791;Libia;Naufragio al largo di Zlitan. La Mezzaluna Rossa Libica ha annunciato il ritrovamento di 40 corpi senza vita di naufraghi sulle spiagge tra Tripoli e Khoms. La Guardia Costiera libica prosegue le ricerche in mare di altri 30 passeggeri dispersi;Repubblica
20/10/15;http://bari.repubblica.it/cronaca/2015/10/20/news/immigrazione_al_porto_di_taranto_sbarcati_i_cadaveri_di_otto_profughi_morti_durante_la_fuga-125500467/;http://bari.repubblica.it/cronaca/2015/10/20/news/immigrazione_al_porto_di_taranto_sbarcati_i_cadaveri_di_otto_profughi_morti_durante_la_fuga-125500467/;Italia;La nave spagnola Rio Segura sbarca al molo san Cataldo di Taranto i 633 naufraghi soccorsi nel Canale di Sicilia insieme a 8 salme (7 donne e 1 uomo) recuperate dalla Marina Militare a bordo di un gommone alla deriva al largo della Libia;Repubblica
20/10/15;http://politica.elpais.com/politica/2015/10/20/actualidad/1445335775_389223.html;http://politica.elpais.com/politica/2015/10/20/actualidad/1445335775_389223.html;Spagna;La Guardia Costiera spagnola soccorre una imbarcazione naufragata nella baia dell'enclave spagnola di Ceuta. A bordo 11 passeggeri e un uomo senza vita. Un altro passeggero è disperso in mare;E Pais
18/10/15;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;Grecia;Soccorsa nei pressi dell'isola di Kastellorizo un'imbarcazione alla deriva con una una decina di passeggeri: a bordo un neonato deceduto durante la traversata e poco lontano, in mare, i corpi di 2 donne e 2 bambini annegati. Un uomo risulta disperso;Repubblica
18/10/15;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;Grecia;Soccorsa nei pressi dell'isola di Farmakonisi, un'imbarcazione con 110 passeggeri. A bordo il corpo senza vita di un bambino iracheno di 8 anni;Repubblica
18/10/15;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;http://www.repubblica.it/esteri/2015/10/18/news/migranti_ancora_morti_nell_egeo_a_migliaia_entrano_in_slovenia-125354304;Grecia;La Marina Militare greca soccorre un peschereccio al largo della Libia, a bordo vengono ritrovati i corpi di 8 passeggeri deceduti durante la traversata;Repubblica
17/10/15;http://www.repubblica.it/esteri/2015/10/17/news/migranti_ungheria_blocca_la_frontiera_con_la_croazia-125256275;http://www.repubblica.it/esteri/2015/10/17/news/migranti_ungheria_blocca_la_frontiera_con_la_croazia-125256275;Grecia;Naufragio al largo dell'isola greca di Kalymnos: 4 morti, tra cui una donna e 3 bambini. Un bambino risulta ancora disperso;Repubblica
17/10/15;http://www.hurriyetdailynews.com/twelve-migrants-drown-after-boat-sinks-off-of-turkeys-aegean-coast-.aspx?pageID=238&nID=90000&NewsCatID=341;http://www.hurriyetdailynews.com/twelve-migrants-drown-after-boat-sinks-off-of-turkeys-aegean-coast-.aspx?pageID=238&nID=90000&NewsCatID=341;Turchia;La Guardia Costiera turca intercetta un'imbarcazione con 38 passeggeri salpata da Bodrum e diretta all'isola greca di Kos. Durante le operazioni di trasbordo un passeggero cade in acqua e annega;Hurriyet
17/10/15;http://www.hurriyetdailynews.com/twelve-migrants-drown-after-boat-sinks-off-of-turkeys-aegean-coast-.aspx?pageID=238&nID=90000&NewsCatID=341;http://www.hurriyetdailynews.com/twelve-migrants-drown-after-boat-sinks-off-of-turkeys-aegean-coast-.aspx?pageID=238&nID=90000&NewsCatID=341;Turchia;Naufragio davanti alle coste di Ayvac?k nel Çanakkale, sulla rotta per l'isola greca di Lesvos. Recuperate le salme di 12 vittime, tra cui 5 donne, 4 bambini e un neonato. Continuano le ricerche di 11 dispersi. Messi in salvo dalla Guardia Costiera turca i 35 superstiti;Hurriyet
16/10/15;http://www.bbc.co.uk/news/world-europe-34546723;http://www.bbc.co.uk/news/world-europe-34546723;Bulgaria;Diciannovenne afgano ucciso alla frontiera tra Turchia e Bulgaria dal proiettile sparato da una guardia di frontiera bulgara, nei pressi di Sredets;BBC
16/10/15;http://medios.mugak.eu/noticias/noticia/422446?criterio_id=6292;http://medios.mugak.eu/noticias/noticia/422446?criterio_id=6292;Spagna;Ritrovato in mare nelle acque di Ceuta il corpo senza vita di un ragazzo di 17anni annegato durante la traversata;El Dia
